"Activity" "Subject" "Feature" "Mean"
"walking upstairs" 3 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.514211583728814
"walking upstairs" 4 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.575794072115385
"walking upstairs" 5 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.392564530851064
"walking upstairs" 6 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.230627015078431
"walking upstairs" 7 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.533982945882353
"walking upstairs" 8 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.229610952609756
"walking upstairs" 9 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.531482693877551
"walking upstairs" 10 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.265371689148936
"walking upstairs" 11 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.55009966
"walking upstairs" 12 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.594032515192308
"walking upstairs" 13 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.485477308909091
"walking upstairs" 14 "FrequencyBodyGyroscopeMagnitutde.Mean.." 0.0488588668185185
"walking upstairs" 15 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.45369356625
"walking upstairs" 16 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.630546675490196
"walking upstairs" 17 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.504066956875
"walking upstairs" 18 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.654029089310345
"walking upstairs" 19 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.28884026785
"walking upstairs" 20 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.286627716823529
"walking upstairs" 21 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.475369886808511
"walking upstairs" 22 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.369902
"walking upstairs" 23 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.380388292223529
"walking upstairs" 24 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.564664994745763
"walking upstairs" 25 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.567153469846154
"walking upstairs" 26 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.556084778181818
"walking upstairs" 27 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.607667730196078
"walking upstairs" 28 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.534835409607843
"walking upstairs" 29 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.357213897032653
"walking upstairs" 30 "FrequencyBodyGyroscopeMagnitutde.Mean.." -0.449150735076923
"laying" 1 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.1397750127
"laying" 2 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.01856447223125
"laying" 3 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0229296114693548
"laying" 4 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.259851969798148
"laying" 5 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.102441765923077
"laying" 6 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.119317522942105
"laying" 7 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.265784491092308
"laying" 8 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0620563752462963
"laying" 9 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.20634356866
"laying" 10 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.216535434472414
"laying" 11 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0406004062738596
"laying" 12 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.00220615496116667
"laying" 13 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.050207734033871
"laying" 14 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.190837039343137
"laying" 15 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.196344267730556
"laying" 16 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.124998552485714
"laying" 17 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0465567390414085
"laying" 18 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.159375426572308
"laying" 19 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0778651216506024
"laying" 20 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0116918216382353
"laying" 21 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.20657270175
"laying" 22 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0786142233430556
"laying" 23 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.102453271218056
"laying" 24 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0544279335515278
"laying" 25 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.334849564949315
"laying" 26 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.111740579146316
"laying" 27 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.174311654377973
"laying" 28 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.18113593077125
"laying" 29 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.233760096173913
"laying" 30 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0802049169128571
"sitting" 1 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.000262186717021261
"sitting" 2 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.106358909173913
"sitting" 3 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.115525765230769
"sitting" 4 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.20008475764
"sitting" 5 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.00578350086590909
"sitting" 6 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0461735838090909
"sitting" 7 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.142830891383333
"sitting" 8 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.141126202673913
"sitting" 9 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.19597005159
"sitting" 10 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.00581337385185187
"sitting" 11 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0398966601509434
"sitting" 12 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.111982191447059
"sitting" 13 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.00767543343469388
"sitting" 14 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.171970730796296
"sitting" 15 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.054403675538983
"sitting" 16 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.000688060278260865
"sitting" 17 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0181759388351563
"sitting" 18 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0492559518473684
"sitting" 19 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.192451620806849
"sitting" 20 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.174980134954545
"sitting" 21 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0449663254035294
"sitting" 22 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.17107118966129
"sitting" 23 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.125456560348529
"sitting" 24 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.103804539543971
"sitting" 25 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0911441489753846
"sitting" 26 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.185666085064103
"sitting" 27 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0230774093425714
"sitting" 28 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.137706077690278
"sitting" 29 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0696604205566667
"sitting" 30 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.146608517580645
"standing" 1 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0286057725328302
"standing" 2 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0661266045796296
"standing" 3 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.309822161422951
"standing" 4 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.286128312085714
"standing" 5 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.157768871232143
"standing" 6 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0701196902631579
"standing" 7 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.187181670020755
"standing" 8 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.108780315687387
"standing" 9 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.174953568622222
"standing" 10 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.226492596295455
"standing" 11 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0478486176276596
"standing" 12 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.261496565898361
"standing" 13 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.116504835842105
"standing" 14 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.191031011271667
"standing" 15 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.199913549754717
"standing" 16 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.083593787048718
"standing" 17 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.115635141833333
"standing" 18 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.212559690808219
"standing" 19 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.24702361689726
"standing" 20 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.305415318547945
"standing" 21 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.141992346874157
"standing" 22 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.382818529412698
"standing" 23 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.121999620029412
"standing" 24 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.221536877376812
"standing" 25 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.169383482278649
"standing" 26 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.144605013921622
"standing" 27 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.16571391208
"standing" 28 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.317383910594937
"standing" 29 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0723347010092308
"standing" 30 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.318309078220339
"walking" 1 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.268844367525895
"walking" 2 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.305283825254237
"walking" 3 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.180946463034483
"walking" 4 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0697301245295
"walking" 5 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.250620609769643
"walking" 6 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.293109613491228
"walking" 7 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.300315718087719
"walking" 8 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0890005737952083
"walking" 9 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.127416241121154
"walking" 10 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.129100106828302
"walking" 11 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0748370693566102
"walking" 12 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.14607536673
"walking" 13 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.302576933403509
"walking" 14 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0398346768694915
"walking" 15 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.04588148655205
"walking" 16 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.179727428509804
"walking" 17 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.351564688770492
"walking" 18 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.17563858115
"walking" 19 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.174359231311538
"walking" 20 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.206699112843137
"walking" 21 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.385567790384615
"walking" 22 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.210282322456522
"walking" 23 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.409521611525424
"walking" 24 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.351492001672414
"walking" 25 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.151513801493243
"walking" 26 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.220811667864407
"walking" 27 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.148717231122807
"walking" 28 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.00198466764814815
"walking" 29 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0351798881018868
"walking" 30 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.06888716012
"walking downstairs" 1 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.349613895469388
"walking downstairs" 2 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.103971241706383
"walking downstairs" 3 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0516699550093633
"walking downstairs" 4 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0600292045888889
"walking downstairs" 5 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.204633757510638
"walking downstairs" 6 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.230693028479167
"walking downstairs" 7 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.235200926489362
"walking downstairs" 8 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.267675982868421
"walking downstairs" 9 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0656782201880952
"walking downstairs" 10 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0774362595943947
"walking downstairs" 11 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.169884463904348
"walking downstairs" 12 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.113540447665217
"walking downstairs" 13 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.257421061128511
"walking downstairs" 14 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0800347917133333
"walking downstairs" 15 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.110970740980952
"walking downstairs" 16 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.041547289106383
"walking downstairs" 17 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0258920214847826
"walking downstairs" 18 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.159221075909091
"walking downstairs" 19 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.163417975410256
"walking downstairs" 20 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0374111876106667
"walking downstairs" 21 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.130888037993333
"walking downstairs" 22 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0581080717
"walking downstairs" 23 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.402651090185185
"walking downstairs" 24 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.164772642932727
"walking downstairs" 25 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.159588770951724
"walking downstairs" 26 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.00599108142158
"walking downstairs" 27 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0988527908931818
"walking downstairs" 28 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.114889052615435
"walking downstairs" 29 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.1015920763425
"walking downstairs" 30 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.175931348782258
"walking upstairs" 1 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.219303376110566
"walking upstairs" 2 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.022752769044375
"walking upstairs" 3 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.177730591459322
"walking upstairs" 4 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.150274479246154
"walking upstairs" 5 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0234001987774468
"walking upstairs" 6 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0144807316545098
"walking upstairs" 7 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.165200896648451
"walking upstairs" 8 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.128115003341463
"walking upstairs" 9 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.259962957795918
"walking upstairs" 10 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.194447276040426
"walking upstairs" 11 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.377996100925926
"walking upstairs" 12 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.107077796403846
"walking upstairs" 13 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.104131147823636
"walking upstairs" 14 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.287413084037037
"walking upstairs" 15 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.291977707054167
"walking upstairs" 16 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.279231071313725
"walking upstairs" 17 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.103520890333333
"walking upstairs" 18 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.338125776827586
"walking upstairs" 19 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.0750700310425
"walking upstairs" 20 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.00461127344235294
"walking upstairs" 21 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0184299309085106
"walking upstairs" 22 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.224891603642857
"walking upstairs" 23 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." 0.079223297227451
"walking upstairs" 24 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0612402085
"walking upstairs" 25 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.414531992523077
"walking upstairs" 26 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0255131300387273
"walking upstairs" 27 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.128116124333333
"walking upstairs" 28 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.0526395586039216
"walking upstairs" 29 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.399892274714286
"walking upstairs" 30 "FrequencyBodyGyroscopeMagnitutde.MeanFreq.." -0.456638670923077
"laying" 1 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.9423669466
"laying" 2 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.990248702291667
"laying" 3 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.984278251290323
"laying" 4 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.983609073333333
"laying" 5 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.984618025769231
"laying" 6 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.953695957368421
"laying" 7 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.974117912115385
"laying" 8 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.968403945925926
"laying" 9 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.9558062546
"laying" 10 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.960976821551724
"laying" 11 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.985978837192982
"laying" 12 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.963949607166667
"laying" 13 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.978150814032258
"laying" 14 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.966455343137255
"laying" 15 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.975727853888889
"laying" 16 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.988695277714286
"laying" 17 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.982765526478873
"laying" 18 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.991901007538462
"laying" 19 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.981890470361446
"laying" 20 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.981119820588235
"laying" 21 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.982993315111111
"laying" 22 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.976638980972222
"laying" 23 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.981846854305556
"laying" 24 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.978596740694444
"laying" 25 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.96825160890411
"laying" 26 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.990430914078947
"laying" 27 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.993563778648649
"laying" 28 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.971830582375
"laying" 29 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.997617389275362
"laying" 30 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.977821335571429
"sitting" 1 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.989797547234043
"sitting" 2 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.989861950869565
"sitting" 3 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.977898105576923
"sitting" 4 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.9765477634
"sitting" 5 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.971598370227273
"sitting" 6 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.952034566
"sitting" 7 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.978634991458333
"sitting" 8 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.987730604130435
"sitting" 9 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.9683155878
"sitting" 10 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.992191529259259
"sitting" 11 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.98725597264151
"sitting" 12 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.97848445372549
"sitting" 13 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.991723741632653
"sitting" 14 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.987324239259259
"sitting" 15 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.990180959322034
"sitting" 16 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.989363136376812
"sitting" 17 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.995204564375
"sitting" 18 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.99480818754386
"sitting" 19 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.986727418493151
"sitting" 20 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.976108353787879
"sitting" 21 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.990014272588235
"sitting" 22 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.977775448387097
"sitting" 23 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.980707211470588
"sitting" 24 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.990854751176471
"sitting" 25 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.991781701692308
"sitting" 26 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.993985447564103
"sitting" 27 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.992390264285714
"sitting" 28 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.979465868888889
"sitting" 29 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.995063049
"sitting" 30 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.991750682096774
"standing" 1 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.994815376981132
"standing" 2 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.977849827407407
"standing" 3 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.960331717868852
"standing" 4 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.964471139464286
"standing" 5 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.952286438035714
"standing" 6 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.955425138245614
"standing" 7 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.973671168679245
"standing" 8 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.983709233333333
"standing" 9 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.967491628
"standing" 10 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.965614081363636
"standing" 11 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.992981019787234
"standing" 12 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.963059791967213
"standing" 13 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.977197403859649
"standing" 14 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.969175636833333
"standing" 15 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.983188091886792
"standing" 16 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.99117243
"standing" 17 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.992723939358974
"standing" 18 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.988960668767123
"standing" 19 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.984536610136986
"standing" 20 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.929600007123288
"standing" 21 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.976126760674157
"standing" 22 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.968377798253968
"standing" 23 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.972598810882353
"standing" 24 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.981119237826087
"standing" 25 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.98401783027027
"standing" 26 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.98576225554054
"standing" 27 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.98941848275
"standing" 28 "FrequencyBodyGyroscopeJerkMagnitutde.Mean.." -0.958758576835443
